,Size,Method,MSE
4948,85,Linear Regression,2.069121110803796
4949,90,Linear Regression,2.6411699084874036
4950,95,Linear Regression,0.6984168515085137
4951,100,Linear Regression,0.45195503687954275
4952,105,Linear Regression,0.37605146860154753
4953,110,Linear Regression,0.4280355080448573
4954,115,Linear Regression,0.45618629855327436
4955,120,Linear Regression,0.6797863632135194
4956,20,Linear Regression,0.504083617626683
4957,25,Linear Regression,1.056355283711223
4958,30,Linear Regression,1.4267538097583738
4959,35,Linear Regression,1.299248004098839
4960,40,Linear Regression,4.505788096346438
4961,45,Linear Regression,1.5369814713028562
4962,50,Linear Regression,0.9329285411831441
4963,55,Linear Regression,0.8042142756498037
4964,60,Linear Regression,1.2409916378191117
4965,65,Linear Regression,1.1563645123763064
4966,70,Linear Regression,1.4887464988883499
4967,75,Linear Regression,2.8899416205647457
4968,80,Linear Regression,4.980835412385245
4969,85,Linear Regression,26.52361402591802
4970,90,Linear Regression,1.2729968922112078
4971,95,Linear Regression,0.7652320113314028
4972,100,Linear Regression,0.7151686763788183
4973,105,Linear Regression,0.46896414555272337
4974,110,Linear Regression,0.8891055576297461
4975,115,Linear Regression,0.5732529463230747
4976,120,Linear Regression,0.3739946340099178
4977,20,Linear Regression,13.816754246048644
4978,25,Linear Regression,4.576929556498139
4979,30,Linear Regression,1.1807717714395143
4980,35,Linear Regression,1.3425066117776692
4981,40,Linear Regression,1.049249017521607
4982,45,Linear Regression,0.4181799647390431
4983,50,Linear Regression,1.2126518648233244
4984,55,Linear Regression,0.26928940377610855
4985,60,Linear Regression,1.8663625917709794
4986,65,Linear Regression,2.7707235892356787
4987,70,Linear Regression,1.4924073432050484
4988,75,Linear Regression,3.0899259284708673
4989,80,Linear Regression,7.121678091807578
4990,85,Linear Regression,15.12814273312013
4991,90,Linear Regression,1.3867746587961607
4992,95,Linear Regression,0.6563817700689558
4993,100,Linear Regression,0.43206226618444576
4994,105,Linear Regression,1.6268588910772757
4995,110,Linear Regression,0.48346708849862857
4996,115,Linear Regression,0.29461426292176557
4997,120,Linear Regression,0.3644846142118401
4998,20,Linear Regression,0.9785974552789837
4999,25,Linear Regression,1.2583692286101795
5000,30,Linear Regression,2.5681797808140874
5001,35,Linear Regression,1.2420478621025752
5002,40,Linear Regression,1.3156879763380456
5003,45,Linear Regression,1.9081169325775436
5004,50,Linear Regression,2.426706324932668
5005,55,Linear Regression,1.8383069012674524
5006,60,Linear Regression,0.8948427652245012
5007,65,Linear Regression,1.049992105991498
5008,70,Linear Regression,0.5774674187737917
5009,75,Linear Regression,1.4929976789775619
5010,80,Linear Regression,3.600735111151149
5011,85,Linear Regression,3.5528457168295975
5012,90,Linear Regression,2.2604579024782385
5013,95,Linear Regression,0.8120027486038008
5014,100,Linear Regression,0.7948795007433875
5015,105,Linear Regression,0.3854159199126098
5016,110,Linear Regression,0.4383451240806491
5017,115,Linear Regression,1.1508100744809477
5018,120,Linear Regression,0.5168037258628432
5019,20,Linear Regression,1.8298413968995662
5020,25,Linear Regression,2.101725170116045
5021,30,Linear Regression,1.8858905990054418
5022,35,Linear Regression,4.092421957833031
5023,40,Linear Regression,2.617264600279888
5024,45,Linear Regression,2.044748274025907
5025,50,Linear Regression,1.4187605564768873
5026,55,Linear Regression,0.67653441608101
5027,60,Linear Regression,0.430003831545964
5028,65,Linear Regression,0.8391260082118956
5029,70,Linear Regression,2.397074976257852
5030,75,Linear Regression,2.343052567939523
5031,80,Linear Regression,4.5589024141696095
5032,85,Linear Regression,2.728411600367572
5033,90,Linear Regression,1.828538875648748
5034,95,Linear Regression,9.273881309977437
5035,100,Linear Regression,0.8504668525885934
5036,105,Linear Regression,0.36968951457972554
5037,110,Linear Regression,1.0455364483648337
5038,115,Linear Regression,0.5738619935898193
5039,120,Linear Regression,0.5776772266335785
5040,20,Linear Regression,0.24165581925201784
5041,25,Linear Regression,0.9274246279978516
5042,30,Linear Regression,1.31922129474882
5043,35,Linear Regression,2.1100459033718666
5044,40,Linear Regression,0.20956815643230126
5045,45,Linear Regression,3.988022101573149
5046,50,Linear Regression,1.2394182720759068
5047,55,Linear Regression,2.767412939471361
5048,60,Linear Regression,1.4227909150030502
5049,65,Linear Regression,0.9374053629390313
5050,70,Linear Regression,0.9763470990355726
5051,75,Linear Regression,1.4165060032372803
5052,80,Linear Regression,6.295189268302362
5053,85,Linear Regression,4.866660544582764
5054,90,Linear Regression,2.9981866970267452
5055,95,Linear Regression,1.1152693006358132
5056,100,Linear Regression,0.7081918469293083
5057,105,Linear Regression,0.6997736177028195
5058,110,Linear Regression,0.6627520432238915
5059,115,Linear Regression,0.29713976846794393
5060,120,Linear Regression,0.3379315181961626
5061,20,Linear Regression,0.6256821406796458
5062,25,Linear Regression,7.148513670869524
5063,30,Linear Regression,1.0813992019529688
5064,35,Linear Regression,1.460656646935017
5065,40,Linear Regression,2.233115967357202
5066,45,Linear Regression,2.3163340759638733
5067,50,Linear Regression,0.6595373580073013
5068,55,Linear Regression,1.7410708487545796
5069,60,Linear Regression,0.960691575566023
5070,65,Linear Regression,0.9334579172093226
5071,70,Linear Regression,0.98888118982304
5072,75,Linear Regression,4.109941560787463
5073,80,Linear Regression,3.4214571661233135
5074,85,Linear Regression,3.1918524779488804
5075,90,Linear Regression,2.393984566191153
5076,95,Linear Regression,1.8037971552986112
5077,100,Linear Regression,0.8023771323241397
5078,105,Linear Regression,1.165008966029947
5079,110,Linear Regression,1.1371550394218919
5080,115,Linear Regression,0.4563029686113976
5081,120,Linear Regression,0.3332803602240624
5082,20,Linear Regression,1.0724972795412464
5083,25,Linear Regression,3.429270121672372
5084,30,Linear Regression,5.839848347515816
5085,35,Linear Regression,0.886244947573979
5086,40,Linear Regression,2.854732932294675
5087,45,Linear Regression,1.9037496562078604
5088,50,Linear Regression,1.8653071027801513
5089,55,Linear Regression,1.107934988905769
5090,60,Linear Regression,1.0822893910141367
5091,65,Linear Regression,0.7939099011607407
5092,70,Linear Regression,0.8450766573149372
5093,75,Linear Regression,1.6744736871616555
5094,80,Linear Regression,3.5998517113065702
5095,85,Linear Regression,1.7271835575882848
5096,90,Linear Regression,1.2325579081323412
5097,95,Linear Regression,0.8429289431052741
5098,100,Linear Regression,1.071165786612554
5099,105,Linear Regression,0.7396577142967854
5100,110,Linear Regression,0.26881495296002744
5101,115,Linear Regression,0.5034478462953278
5102,120,Linear Regression,0.4485840735903149
5103,20,Linear Regression,1.4329362539099022
5104,25,Linear Regression,1.9041258602547217
5105,30,Linear Regression,1.7609618183762745
5106,35,Linear Regression,3.7213137414240314
5107,40,Linear Regression,1.0245482157036472
5108,45,Linear Regression,2.028956339255829
5109,50,Linear Regression,1.3415641044597713
5110,55,Linear Regression,1.306170114420429
5111,60,Linear Regression,0.6517242445385526
5112,65,Linear Regression,0.7624669728721455
5113,70,Linear Regression,1.3136260117036915
5114,75,Linear Regression,1.6016375470690711
5115,80,Linear Regression,29.63276810979015
5116,85,Linear Regression,3.7627170915212806
5117,90,Linear Regression,1.0741551790291064
5118,95,Linear Regression,1.1111941152631608
5119,100,Linear Regression,0.9972400518557721
5120,105,Linear Regression,0.4217821561777639
5121,110,Linear Regression,0.7419738222799304
5122,115,Linear Regression,0.4321382711800678
5123,120,Linear Regression,0.5626461884611843
5124,20,Linear Regression,2.303332535977579
5125,25,Linear Regression,1.821489678422521
5126,30,Linear Regression,0.9723052863410954
5127,35,Linear Regression,1.0612100742888033
5128,40,Linear Regression,0.5209293239402991
5129,45,Linear Regression,2.2690735208658555
5130,50,Linear Regression,0.7626756724239965
5131,55,Linear Regression,1.1106318655845746
5132,60,Linear Regression,1.6428553727626793
5133,65,Linear Regression,1.0793849155352304
5134,70,Linear Regression,1.873962866463343
5135,75,Linear Regression,0.7452976022614822
5136,80,Linear Regression,3.4522234349302585
5137,85,Linear Regression,5.396358137854989
5138,90,Linear Regression,2.5288761111720564
5139,95,Linear Regression,2.2062876230874733
5140,100,Linear Regression,1.590267423965026
5141,105,Linear Regression,0.33386518601429555
5142,110,Linear Regression,0.5333385236594957
5143,115,Linear Regression,0.613964864903928
5144,120,Linear Regression,0.5485374015356803
5145,20,Linear Regression,1.190520379471507
5146,25,Linear Regression,0.6517504136015719
5147,30,Linear Regression,1.593616201887219
5148,35,Linear Regression,0.8075243694517062
5149,40,Linear Regression,0.4996317865959645
5150,45,Linear Regression,2.6325808185863013
5151,50,Linear Regression,1.4529905276635597
5152,55,Linear Regression,3.920178935856704
5153,60,Linear Regression,1.1543318682996515
5154,65,Linear Regression,2.4979227260523325
5155,70,Linear Regression,0.3959910495382185
5156,75,Linear Regression,1.1850172276179864
5157,80,Linear Regression,2.5609436653965743
5158,85,Linear Regression,1.82347798934685
5159,90,Linear Regression,4.704604274709599
5160,95,Linear Regression,0.9085928509126052
5161,100,Linear Regression,0.8776314731611319
5162,105,Linear Regression,0.5254564475679105
5163,110,Linear Regression,0.7796945821913528
5164,115,Linear Regression,0.557811947004939
5165,120,Linear Regression,0.3872286511329275
5166,20,Linear Regression,1.5837348546562495
5167,25,Linear Regression,1.6300955625684417
5168,30,Linear Regression,2.095152370009641
5169,35,Linear Regression,0.7178337415105585
5170,40,Linear Regression,5.923133085446901
5171,45,Linear Regression,1.0381396125412707
5172,50,Linear Regression,0.5792597644000077
5173,55,Linear Regression,1.214047156503969
5174,60,Linear Regression,1.8970393622774144
5175,65,Linear Regression,1.3964561184052338
5176,70,Linear Regression,3.7069022824670648
5177,75,Linear Regression,0.6331431939050594
5178,80,Linear Regression,5.667280893177422
5179,85,Linear Regression,31.709745433889793
5180,90,Linear Regression,3.9703956228907518
5181,95,Linear Regression,1.9869024110404079
5182,100,Linear Regression,0.4867530573993656
5183,105,Linear Regression,0.7470890504511711
5184,110,Linear Regression,0.47439471897199453
5185,115,Linear Regression,0.3765316952163386
5186,120,Linear Regression,0.31513012352494885
5187,20,Linear Regression,9.549008413442472
5188,25,Linear Regression,0.738455770925446
5189,30,Linear Regression,2.3814375776439314
5190,35,Linear Regression,4.452271502851303
5191,40,Linear Regression,2.9527422886024124
5192,45,Linear Regression,0.6540877270006875
5193,50,Linear Regression,0.8896853722371482
5194,55,Linear Regression,3.905299988756403
5195,60,Linear Regression,0.8723454387930056
5196,65,Linear Regression,0.36760238644965665
5197,70,Linear Regression,0.42666836924596563
5198,75,Linear Regression,1.0873737058042319
5199,80,Linear Regression,6.468751550994825
5200,85,Linear Regression,6.7552326441474335
5201,90,Linear Regression,3.00057290774484
5202,95,Linear Regression,1.6923690241443667
5203,100,Linear Regression,0.5831761349571064
5204,105,Linear Regression,0.7489792919976915
5205,110,Linear Regression,0.410184468092489
5206,115,Linear Regression,0.3474064786545722
5207,120,Linear Regression,0.484512077847367
5208,20,Linear Regression,0.7067257329053653
5209,25,Linear Regression,4.438772296099502
5210,30,Linear Regression,1.536641566779199
5211,35,Linear Regression,0.8156778616249776
5212,40,Linear Regression,1.7431869617578375
5213,45,Linear Regression,0.7062423247037508
5214,50,Linear Regression,1.29105149193253
5215,55,Linear Regression,0.8163046578888618
5216,60,Linear Regression,1.1906745708039406
5217,65,Linear Regression,1.5399848005868317
5218,70,Linear Regression,0.6015356288338947
5219,75,Linear Regression,1.109426392081718
5220,80,Linear Regression,2.390233964196674
5221,85,Linear Regression,2.2824209020436252
5222,90,Linear Regression,1.179688686049368
5223,95,Linear Regression,2.0814600600831517
5224,100,Linear Regression,0.5814395648197899
5225,105,Linear Regression,1.0283737343757589
5226,110,Linear Regression,0.5016980120179322
5227,115,Linear Regression,0.3985618354314916
5228,120,Linear Regression,0.3395370231264458
5229,20,Linear Regression,1.728077355786783
5230,25,Linear Regression,0.2748399379572126
5231,30,Linear Regression,1.1690645206331165
5232,35,Linear Regression,6.175152668692177
5233,40,Linear Regression,0.8858427275106722
5234,45,Linear Regression,0.6190762931604884
5235,50,Linear Regression,1.2909128053305938
5236,55,Linear Regression,1.302867586368522
5237,60,Linear Regression,0.8613468683810247
5238,65,Linear Regression,1.5346175675620537
5239,70,Linear Regression,2.557375239423068
5240,75,Linear Regression,3.4053232887641434
5241,80,Linear Regression,4.7252172911827754
5242,85,Linear Regression,2.696444825938695
5243,90,Linear Regression,1.454269525164222
5244,95,Linear Regression,0.9565562159398506
5245,100,Linear Regression,0.7737605025749321
5246,105,Linear Regression,0.7969985779828638
5247,110,Linear Regression,0.3760959396455119
5248,115,Linear Regression,0.7723662196783496
5249,120,Linear Regression,0.2794719580834261
5250,20,Linear Regression,1.3405920569410053
5251,25,Linear Regression,2.956337624126381
5252,30,Linear Regression,0.88821018737553
5253,35,Linear Regression,7.282200050612728
5254,40,Linear Regression,2.096495362167076
5255,45,Linear Regression,2.996750205557144
5256,50,Linear Regression,1.5950071251078064
5257,55,Linear Regression,4.277259519165619
5258,60,Linear Regression,0.8145874913741006
5259,65,Linear Regression,0.30883079105525196
5260,70,Linear Regression,3.196255094296796
5261,75,Linear Regression,1.2634528128431883
5262,80,Linear Regression,4.605499675922127
5263,85,Linear Regression,4.619210105782118
5264,90,Linear Regression,1.7067437214302488
5265,95,Linear Regression,0.5756503102997822
5266,100,Linear Regression,0.8784478936764749
5267,105,Linear Regression,0.5887214752694616
5268,110,Linear Regression,1.0969573815968312
5269,115,Linear Regression,0.3056977909870397
5270,120,Linear Regression,0.4194464843064698
5271,20,Linear Regression,2.32163699052191
5272,25,Linear Regression,2.220579388766443
5273,30,Linear Regression,4.018931013210552
5274,35,Linear Regression,3.1267355239756562
5275,40,Linear Regression,0.5090086015105915
5276,45,Linear Regression,1.6381146609493444
5277,50,Linear Regression,1.7670783811942556
5278,55,Linear Regression,1.6449966771795497
5279,60,Linear Regression,0.4578282764269908
5280,65,Linear Regression,1.2861962147885997
5281,70,Linear Regression,0.9505371836769149
5282,75,Linear Regression,2.485037732301519
5283,80,Linear Regression,2.07447910387601
5284,85,Linear Regression,4.043528712606661
5285,90,Linear Regression,1.734303676778927
5286,95,Linear Regression,1.2843392771675652
5287,100,Linear Regression,0.4707956399380472
5288,105,Linear Regression,0.7695565577761013
5289,110,Linear Regression,0.6691363079697475
5290,115,Linear Regression,0.5834375685061608
5291,120,Linear Regression,0.4876503369753911
5292,20,Linear Regression,2.7438449902400994
5293,25,Linear Regression,6.339866204541382
5294,30,Linear Regression,2.9549708579317886
5295,35,Linear Regression,5.906367123105448
5296,40,Linear Regression,1.3435395433770747
5297,45,Linear Regression,2.891211780442014
5298,50,Linear Regression,2.143442215703631
5299,55,Linear Regression,4.897854048591324
5300,60,Linear Regression,1.2357695762754932
5301,65,Linear Regression,0.5479795689543527
5302,70,Linear Regression,0.6024255820714767
5303,75,Linear Regression,0.9093753189839966
5304,80,Linear Regression,3.029312281136883
5305,85,Linear Regression,6.033013892611846
5306,90,Linear Regression,1.9805343790702576
5307,95,Linear Regression,1.6189835205122527
5308,100,Linear Regression,0.9664719299501531
5309,105,Linear Regression,1.225240507433998
5310,110,Linear Regression,0.8545555502986093
5311,115,Linear Regression,0.45871360167818287
5312,120,Linear Regression,0.5072585304242073
5313,20,Linear Regression,1.0621216598393257
5314,25,Linear Regression,0.43255693922079563
5315,30,Linear Regression,0.7008848849723974
5316,35,Linear Regression,3.2309671238191853
5317,40,Linear Regression,3.2283349932703853
5318,45,Linear Regression,1.6856982893722223
5319,50,Linear Regression,2.243371963912252
5320,55,Linear Regression,1.0686363614051326
5321,60,Linear Regression,1.1061950450869584
5322,65,Linear Regression,0.7432681113530447
5323,70,Linear Regression,1.4319390657152027
5324,75,Linear Regression,1.6343755070835462
5325,80,Linear Regression,3.456909501011566
5326,85,Linear Regression,14.016602947234574
5327,90,Linear Regression,0.9392371016918835
5328,95,Linear Regression,1.0392292702765848
5329,100,Linear Regression,0.7224970758726323
5330,105,Linear Regression,0.49260831826850743
5331,110,Linear Regression,0.3180841979261815
5332,115,Linear Regression,0.49427519963040234
5333,120,Linear Regression,0.4510015307154241
5334,20,Linear Regression,4.490741054619333
5335,25,Linear Regression,1.5404871951061438
5336,30,Linear Regression,2.4150961757428973
5337,35,Linear Regression,4.1994765480462295
5338,40,Linear Regression,3.3884619454290634
5339,45,Linear Regression,2.321993021836757
5340,50,Linear Regression,1.8049205184785113
5341,55,Linear Regression,0.6311067713410391
5342,60,Linear Regression,0.5407266267444968
5343,65,Linear Regression,0.9050904969504909
5344,70,Linear Regression,0.5938576391232495
5345,75,Linear Regression,1.9582595692152582
5346,80,Linear Regression,1.0650552300466907
5347,85,Linear Regression,3.296732110656863
5348,90,Linear Regression,0.8984562159287225
5349,95,Linear Regression,0.6913909231068466
5350,100,Linear Regression,0.5414883868023979
5351,105,Linear Regression,0.8541290757430458
5352,110,Linear Regression,0.2963486014498234
5353,115,Linear Regression,0.3638907105438239
5354,120,Linear Regression,0.365765896613446
5355,20,Linear Regression,6.452338274910602
5356,25,Linear Regression,0.5962239161232772
5357,30,Linear Regression,1.4946703051694543
5358,35,Linear Regression,4.175933081090306
5359,40,Linear Regression,6.56642030113295
5360,45,Linear Regression,1.9245935905701737
5361,50,Linear Regression,1.689533993014796
5362,55,Linear Regression,4.892502247340843
5363,60,Linear Regression,2.4275764347273374
5364,65,Linear Regression,1.0987145631758257
5365,70,Linear Regression,0.30544242653815595
5366,75,Linear Regression,2.0867411412452728
5367,80,Linear Regression,7.5218488023753345
5368,85,Linear Regression,16.543315808809822
5369,90,Linear Regression,1.9191450499505605
5370,95,Linear Regression,1.5495600641466374
5371,100,Linear Regression,0.5245114530378173
5372,105,Linear Regression,0.4186448964536118
5373,110,Linear Regression,0.6247336264816664
5374,115,Linear Regression,0.40773767327905114
5375,120,Linear Regression,0.46603950167301406
5376,20,Linear Regression,0.8998230948539189
5377,25,Linear Regression,1.2452798557327633
5378,30,Linear Regression,2.4968570399464087
5379,35,Linear Regression,2.354544792741816
5380,40,Linear Regression,1.170521047520901
5381,45,Linear Regression,0.2674432947782938
5382,50,Linear Regression,2.5069151751449317
5383,55,Linear Regression,2.0644826131652763
5384,60,Linear Regression,0.5860277841033494
5385,65,Linear Regression,0.7335411018425163
5386,70,Linear Regression,3.7516457129922465
5387,75,Linear Regression,0.9107084295115541
5388,80,Linear Regression,1.2480308851221107
5389,85,Linear Regression,5.444590616703434
5390,90,Linear Regression,1.2982186091004684
5391,95,Linear Regression,0.5468146409722521
5392,100,Linear Regression,1.9657491430443632
5393,105,Linear Regression,0.46697082275955204
5394,110,Linear Regression,0.5013802133263456
5395,115,Linear Regression,0.4027337859365037
5396,120,Linear Regression,0.3780810217918548
5397,20,Linear Regression,0.277752496894117
5398,25,Linear Regression,1.884434004961171
5399,30,Linear Regression,1.9731745265474476
5400,35,Linear Regression,11.00613096902023
5401,40,Linear Regression,1.6603064441955668
5402,45,Linear Regression,4.27945527622799
5403,50,Linear Regression,1.5726646794887602
5404,55,Linear Regression,3.946685075931718
5405,60,Linear Regression,1.36449219829389
5406,65,Linear Regression,0.7112184343857907
5407,70,Linear Regression,5.376440850604451
5408,75,Linear Regression,2.1054328526573016
5409,80,Linear Regression,3.557892629541418
5410,85,Linear Regression,3.27734483377802
5411,90,Linear Regression,1.1335187671884956
5412,95,Linear Regression,0.7046650417818316
5413,100,Linear Regression,0.5480271604479466
5414,105,Linear Regression,0.7334814567711812
5415,110,Linear Regression,0.5469453308685327
5416,115,Linear Regression,0.9983496518601749
5417,120,Linear Regression,0.23324138726919388
5418,20,Linear Regression,1.9953840341189124
5419,25,Linear Regression,2.395145696255823
5420,30,Linear Regression,4.288724587625727
5421,35,Linear Regression,2.1290147755624886
5422,40,Linear Regression,0.7154636223123052
5423,45,Linear Regression,2.0454182283844933
5424,50,Linear Regression,2.4492478150063977
5425,55,Linear Regression,0.874647861880887
5426,60,Linear Regression,0.3184291985961481
5427,65,Linear Regression,0.8278452514972728
5428,70,Linear Regression,0.7768976154235722
5429,75,Linear Regression,1.747023248912617
5430,80,Linear Regression,0.5078127521746116
5431,85,Linear Regression,2.543235768741543
5432,90,Linear Regression,0.9367054782611959
5433,95,Linear Regression,0.45123998556997513
5434,100,Linear Regression,0.6677573381501724
5435,105,Linear Regression,0.5242339119742497
5436,110,Linear Regression,0.45272049136878506
5437,115,Linear Regression,0.6526576772038981
5438,120,Linear Regression,0.6803938429951781
5439,20,Linear Regression,1.6403264202962136
5440,25,Linear Regression,3.441974153155705
5441,30,Linear Regression,3.9580768205820593
5442,35,Linear Regression,4.062763672422728
5443,40,Linear Regression,3.327819020033875
5444,45,Linear Regression,0.35704718325548224
5445,50,Linear Regression,1.435590045876571
5446,55,Linear Regression,3.7942232655260186
5447,60,Linear Regression,1.8204804398163574
5448,65,Linear Regression,0.761043768382443
5449,70,Linear Regression,1.4360254296305823
5450,75,Linear Regression,1.9607311006323012
5451,80,Linear Regression,2.6446748916790552
5452,85,Linear Regression,5.391182843053382
5453,90,Linear Regression,7.406831481634792
5454,95,Linear Regression,0.7315964560390245
5455,100,Linear Regression,0.5341977551669637
5456,105,Linear Regression,0.7375244198215948
5457,110,Linear Regression,0.7379266634330751
5458,115,Linear Regression,0.6707276288316327
5459,120,Linear Regression,0.3940581035854258
5460,20,Linear Regression,2.8775149045724793
5461,25,Linear Regression,0.4703695699352979
5462,30,Linear Regression,1.4945593847816296
5463,35,Linear Regression,4.897101904758074
5464,40,Linear Regression,6.4982974283089945
5465,45,Linear Regression,1.6168548880598617
5466,50,Linear Regression,1.3162314586643378
5467,55,Linear Regression,1.831689480846321
5468,60,Linear Regression,0.6111898233721865
5469,65,Linear Regression,0.9049648491949552
5470,70,Linear Regression,0.7419050630598785
5471,75,Linear Regression,0.9523687733375444
5472,80,Linear Regression,2.2157951535473717
5473,85,Linear Regression,4.402417459221453
5474,90,Linear Regression,4.843244330548682
5475,95,Linear Regression,0.5390160964257454
5476,100,Linear Regression,1.1251022117496066
5477,105,Linear Regression,0.43523644893420554
5478,110,Linear Regression,0.423691807013652
5479,115,Linear Regression,0.5615179406281091
5480,120,Linear Regression,0.5683516973862116
5481,20,Linear Regression,10.007372436553606
5482,25,Linear Regression,1.159318971337336
5483,30,Linear Regression,0.8905801354352058
5484,35,Linear Regression,0.6964590646468224
5485,40,Linear Regression,1.4382226015024389
5486,45,Linear Regression,2.571908753123953
5487,50,Linear Regression,1.3592996037936913
5488,55,Linear Regression,0.6925805351536616
5489,60,Linear Regression,0.7842942133263079
5490,65,Linear Regression,1.5029254466312492
5491,70,Linear Regression,1.0775960942664162
5492,75,Linear Regression,2.3498366253292624
5493,80,Linear Regression,8.973713116309742
5494,85,Linear Regression,13.555233429356518
5495,90,Linear Regression,0.9315508849862714
5496,95,Linear Regression,0.8136148124958806
5497,100,Linear Regression,0.2463399774512071
5498,105,Linear Regression,0.3564143653028146
5499,110,Linear Regression,0.3348908320403132
5500,115,Linear Regression,0.7142465393188114
5501,120,Linear Regression,0.33764619374925936
5502,20,Linear Regression,1.360448281880813
5503,25,Linear Regression,1.085830377336134
5504,30,Linear Regression,1.755935158757212
5505,35,Linear Regression,0.8759416516473785
5506,40,Linear Regression,1.4996132723604771
5507,45,Linear Regression,2.4421243518984745
5508,50,Linear Regression,0.6789455194551725
5509,55,Linear Regression,0.7288541002712777
5510,60,Linear Regression,1.0466718496833698
5511,65,Linear Regression,0.9696561744963473
5512,70,Linear Regression,1.6159180996983906
5513,75,Linear Regression,0.8017907737479443
5514,80,Linear Regression,0.8974322621087534
5515,85,Linear Regression,2.336643324214479
5516,90,Linear Regression,1.2404038921813139
5517,95,Linear Regression,1.2248254420526117
5518,100,Linear Regression,0.6199138260081222
5519,105,Linear Regression,0.6888742270457365
5520,110,Linear Regression,0.8483821720629069
5521,115,Linear Regression,0.5225667866032597
5522,120,Linear Regression,0.5122132926806514
5523,20,Linear Regression,2.490467312058187
5524,25,Linear Regression,0.6518672161745107
5525,30,Linear Regression,9.295193240912592
5526,35,Linear Regression,1.9410542095249372
5527,40,Linear Regression,3.899541480584975
5528,45,Linear Regression,2.2532859410198345
5529,50,Linear Regression,0.8281898505220473
5530,55,Linear Regression,1.3570035188051004
5531,60,Linear Regression,0.5581554326673434
5532,65,Linear Regression,1.5283650550692052
5533,70,Linear Regression,1.3942237932182777
5534,75,Linear Regression,1.3799189397346754
5535,80,Linear Regression,3.258963643318536
5536,85,Linear Regression,15.173136302143723
5537,90,Linear Regression,1.6846861122110872
5538,95,Linear Regression,1.0370863373746004
5539,100,Linear Regression,0.7289556102630381
5540,105,Linear Regression,0.6619621464668062
5541,110,Linear Regression,0.5897704881853968
5542,115,Linear Regression,0.5899030770073704
5543,120,Linear Regression,0.5142759262801556
5544,20,Linear Regression,2.0622693917116717
5545,25,Linear Regression,0.9049831595442293
5546,30,Linear Regression,2.7130297874445315
5547,35,Linear Regression,2.550073925892901
5548,40,Linear Regression,2.282780838841262
5549,45,Linear Regression,1.6199685709440057
5550,50,Linear Regression,1.0090250969714725
5551,55,Linear Regression,0.7724973515556307
5552,60,Linear Regression,1.6854652325604873
5553,65,Linear Regression,1.4172570287223523
5554,70,Linear Regression,2.3866842714937513
5555,75,Linear Regression,1.1248525300010834
5556,80,Linear Regression,9.577634364283371
5557,85,Linear Regression,0.7839143580332164
5558,90,Linear Regression,0.21949827864986293
5559,95,Linear Regression,1.0126708280977084
5560,100,Linear Regression,0.5530463532220375
5561,105,Linear Regression,0.6817234858188893
5562,110,Linear Regression,0.6554573586059601
5563,115,Linear Regression,0.6876381150438816
5564,120,Linear Regression,0.33551891170618564
5565,20,Linear Regression,3.29397618624657
5566,25,Linear Regression,1.367917770762634
5567,30,Linear Regression,2.7812806219823685
5568,35,Linear Regression,2.9135203855088
5569,40,Linear Regression,2.020301415081931
5570,45,Linear Regression,0.9282069752066331
5571,50,Linear Regression,0.9755326131247661
5572,55,Linear Regression,1.9505052075067175
5573,60,Linear Regression,1.9974749185263867
5574,65,Linear Regression,0.6908891291966213
5575,70,Linear Regression,1.3748194891237293
5576,75,Linear Regression,1.193010915177258
5577,80,Linear Regression,18.84780682583726
5578,85,Linear Regression,1.4814299848497756
5579,90,Linear Regression,12.775327007016479
5580,95,Linear Regression,0.7083744628832666
5581,100,Linear Regression,0.8584540458777781
5582,105,Linear Regression,0.7800031519040412
5583,110,Linear Regression,0.4352777995337295
5584,115,Linear Regression,0.46662836481635
5585,120,Linear Regression,0.3950351385082107
5586,20,Linear Regression,2.491187431435135
5587,25,Linear Regression,0.2594017159838465
5588,30,Linear Regression,2.9725285712107676
5589,35,Linear Regression,1.30562097862346
5590,40,Linear Regression,3.050962568121698
5591,45,Linear Regression,1.838594426736562
5592,50,Linear Regression,3.5104467354596096
5593,55,Linear Regression,3.333611723445853
5594,60,Linear Regression,0.44217961994655414
5595,65,Linear Regression,0.7385458543211588
5596,70,Linear Regression,0.9010123341832675
5597,75,Linear Regression,1.199023400857906
5598,80,Linear Regression,13.912775303797115
5599,85,Linear Regression,7.889455219206065
5600,90,Linear Regression,1.9264615154275293
5601,95,Linear Regression,1.0815530140068628
5602,100,Linear Regression,0.8151657982309735
5603,105,Linear Regression,0.33624554644809995
5604,110,Linear Regression,0.4161912310087862
5605,115,Linear Regression,0.352356366471696
5606,120,Linear Regression,0.46585641601014666
5607,20,Linear Regression,0.7229291381947054
5608,25,Linear Regression,0.647275857733114
5609,30,Linear Regression,0.9986844518167417
5610,35,Linear Regression,1.165313410341655
5611,40,Linear Regression,1.7465654407577351
5612,45,Linear Regression,1.689865499171049
5613,50,Linear Regression,1.420027296550239
5614,55,Linear Regression,0.6449115221462601
5615,60,Linear Regression,1.173718398659756
5616,65,Linear Regression,1.0845063973193239
5617,70,Linear Regression,1.1016527031226886
5618,75,Linear Regression,1.7360196112946715
5619,80,Linear Regression,17.14724030832216
5620,85,Linear Regression,6.105075153186712
5621,90,Linear Regression,1.1662683489309846
5622,95,Linear Regression,1.0208970396423394
