,Size,Method,MSE
3681,50,Linear Regression,1.4046504082936626
3682,55,Linear Regression,0.8633031796393918
3683,60,Linear Regression,1.3080523253953384
3684,65,Linear Regression,0.8467260290938139
3685,70,Linear Regression,3.996536509861279
3686,75,Linear Regression,3.0445638269828184
3687,80,Linear Regression,30.3173128132876
3688,85,Linear Regression,0.43028761597515497
3689,90,Linear Regression,0.30790969621248027
3690,95,Linear Regression,0.42917306633334995
3691,100,Linear Regression,0.5351398334088586
3692,105,Linear Regression,0.23053514586745624
3693,110,Linear Regression,1.3420117030055934
3694,115,Linear Regression,0.2783142520841438
3695,120,Linear Regression,0.18560822128187168
3696,20,Linear Regression,1.0647351675166719
3697,25,Linear Regression,2.3524296918660887
3698,30,Linear Regression,0.2664708788075955
3699,35,Linear Regression,0.714091009552205
3700,40,Linear Regression,0.3358456492150666
3701,45,Linear Regression,1.6544564324652924
3702,50,Linear Regression,0.4718472476632609
3703,55,Linear Regression,2.6618181398319405
3704,60,Linear Regression,2.494123820043205
3705,65,Linear Regression,2.8973912791313685
3706,70,Linear Regression,0.706760892617012
3707,75,Linear Regression,1.8781218740001775
3708,80,Linear Regression,1.6450196232842145
3709,85,Linear Regression,0.8843805790706611
3710,90,Linear Regression,0.48579451079421937
3711,95,Linear Regression,0.6219701701453161
3712,100,Linear Regression,0.36725659211925193
3713,105,Linear Regression,0.3847719321599881
3714,110,Linear Regression,0.3275152089594963
3715,115,Linear Regression,0.34284156816191286
3716,120,Linear Regression,0.2893441217531853
3717,20,Linear Regression,2.930817601685232
3718,25,Linear Regression,0.35128553360248294
3719,30,Linear Regression,0.16629820381089652
3720,35,Linear Regression,3.7100435763285504
3721,40,Linear Regression,4.29858616348832
3722,45,Linear Regression,0.6131335885783528
3723,50,Linear Regression,0.2922926247503436
3724,55,Linear Regression,1.771271501730049
3725,60,Linear Regression,0.7793914253417084
3726,65,Linear Regression,1.263942583228733
3727,70,Linear Regression,2.3102652029358
3728,75,Linear Regression,27.601593537000664
3729,80,Linear Regression,8.342546889996187
3730,85,Linear Regression,2.3486660705958182
3731,90,Linear Regression,1.7969442019356618
3732,95,Linear Regression,0.28813783463576764
3733,100,Linear Regression,0.42258675995887957
3734,105,Linear Regression,0.36442106044015016
3735,110,Linear Regression,0.42809757557149763
3736,115,Linear Regression,0.39798085209035466
3737,120,Linear Regression,0.31781581028748973
3738,20,Linear Regression,6.825890588695775
3739,25,Linear Regression,0.588519926449144
3740,30,Linear Regression,0.6944750948163557
3741,35,Linear Regression,0.529353056903109
3742,40,Linear Regression,0.6805230631641237
3743,45,Linear Regression,2.168086608705089
3744,50,Linear Regression,0.5956010813595505
3745,55,Linear Regression,1.5466540304758312
3746,60,Linear Regression,0.4800150152192492
3747,65,Linear Regression,0.6075450150331546
3748,70,Linear Regression,1.3187881582073182
3749,75,Linear Regression,65.18744685501471
3750,80,Linear Regression,6.157698262973552
3751,85,Linear Regression,0.467650834705425
3752,90,Linear Regression,0.6634278517930609
3753,95,Linear Regression,0.5914961516933808
3754,100,Linear Regression,0.41595568925139326
3755,105,Linear Regression,0.26931678997483166
3756,110,Linear Regression,0.4274349873467402
3757,115,Linear Regression,0.3055851280316497
3758,120,Linear Regression,0.3620496489100653
3759,20,Linear Regression,1.267898626327494
3760,25,Linear Regression,1.3854832957948422
3761,30,Linear Regression,0.9790148777100113
3762,35,Linear Regression,0.6598825610338214
3763,40,Linear Regression,0.3411215082700149
3764,45,Linear Regression,0.40754905112438156
3765,50,Linear Regression,1.9139134755977907
3766,55,Linear Regression,1.2011322095724772
3767,60,Linear Regression,0.463492163254596
3768,65,Linear Regression,7.890130060421063
3769,70,Linear Regression,4.457487458267543
3770,75,Linear Regression,3.279002034539609
3771,80,Linear Regression,3.829271950433127
3772,85,Linear Regression,1.6219092169250506
3773,90,Linear Regression,0.4728905644051378
3774,95,Linear Regression,1.1507959449395067
3775,100,Linear Regression,0.37006212345396927
3776,105,Linear Regression,0.29621703427288804
3777,110,Linear Regression,0.404311232005656
3778,115,Linear Regression,0.28206728323576513
3779,120,Linear Regression,0.3003083172283211
3780,20,Linear Regression,0.5576565721052746
3781,25,Linear Regression,0.40469563231886985
3782,30,Linear Regression,0.1710864493443113
3783,35,Linear Regression,1.8342728217098379
3784,40,Linear Regression,2.722742341099745
3785,45,Linear Regression,20.20399079836631
3786,50,Linear Regression,0.36333039305427184
3787,55,Linear Regression,0.8746467195172701
3788,60,Linear Regression,0.7291001462155884
3789,65,Linear Regression,1.1443040751446296
3790,70,Linear Regression,3.856574769008072
3791,75,Linear Regression,53.055076834905044
3792,80,Linear Regression,24.219683361604478
3793,85,Linear Regression,1.5689260029693388
3794,90,Linear Regression,0.24271949462349174
3795,95,Linear Regression,1.065857718262241
3796,100,Linear Regression,0.6964217386750429
3797,105,Linear Regression,0.3330456971333595
3798,110,Linear Regression,0.3636752407459662
3799,115,Linear Regression,0.2621166000373572
3800,120,Linear Regression,0.35455814511504163
3801,20,Linear Regression,2.327892503804972
3802,25,Linear Regression,0.3302504383159387
3803,30,Linear Regression,0.06271418437912614
3804,35,Linear Regression,0.98883199989172
3805,40,Linear Regression,1.1711896401539752
3806,45,Linear Regression,0.7305197730885298
3807,50,Linear Regression,0.6512268982306759
3808,55,Linear Regression,0.9111600129402693
3809,60,Linear Regression,1.9811093618530762
3810,65,Linear Regression,0.9375814702335263
3811,70,Linear Regression,4.235537391872894
3812,75,Linear Regression,2.5468158753183188
3813,80,Linear Regression,30.61731220692836
3814,85,Linear Regression,4.898111006839624
3815,90,Linear Regression,2.3987847169328815
3816,95,Linear Regression,0.636427820065777
3817,100,Linear Regression,0.28770341843148145
3818,105,Linear Regression,0.6824122893938005
3819,110,Linear Regression,0.2862364522630761
3820,115,Linear Regression,0.25460657041601853
3821,120,Linear Regression,0.3200350208535688
3822,20,Linear Regression,0.6735090182029319
3823,25,Linear Regression,0.3322069074924364
3824,30,Linear Regression,0.2768183422681399
3825,35,Linear Regression,0.8194962641685416
3826,40,Linear Regression,2.0906086701525535
3827,45,Linear Regression,2.0384007650162563
3828,50,Linear Regression,0.3004127310974495
3829,55,Linear Regression,0.597301034559988
3830,60,Linear Regression,1.6554354762753614
3831,65,Linear Regression,2.8344995978736844
3832,70,Linear Regression,1.6360776847972698
3833,75,Linear Regression,2.6316978992206588
3834,80,Linear Regression,7.495507751211708
3835,85,Linear Regression,0.618032741913646
3836,90,Linear Regression,0.550131372600407
3837,95,Linear Regression,0.7285058394100422
3838,100,Linear Regression,0.46331670579730816
3839,105,Linear Regression,0.5343248058333061
3840,110,Linear Regression,0.20047585167936924
3841,115,Linear Regression,0.23503715404795064
3842,120,Linear Regression,0.22864583243454883
3843,20,Linear Regression,1.5338002605956005
3844,25,Linear Regression,0.07195384438624963
3845,30,Linear Regression,0.6409430953461385
3846,35,Linear Regression,0.6359137706872996
3847,40,Linear Regression,1.0914091935101573
3848,45,Linear Regression,0.09579989562975058
3849,50,Linear Regression,0.6359606237931974
3850,55,Linear Regression,1.7944093896618531
3851,60,Linear Regression,4.733455870173878
3852,65,Linear Regression,0.9960294064243668
3853,70,Linear Regression,4.0470768433682665
3854,75,Linear Regression,4.351109550799871
3855,80,Linear Regression,3.614896147956859
3856,85,Linear Regression,0.8102254463495328
3857,90,Linear Regression,0.9005199350601841
3858,95,Linear Regression,1.4058767139187938
3859,100,Linear Regression,0.20029500476145232
3860,105,Linear Regression,0.4366996884879657
3861,110,Linear Regression,0.2436996649496412
3862,115,Linear Regression,0.362672829713205
3863,120,Linear Regression,0.2936888343779922
3864,20,Linear Regression,2.76527494598979
3865,25,Linear Regression,0.2580093723168963
3866,30,Linear Regression,0.8705496614990359
3867,35,Linear Regression,0.6954829708857684
3868,40,Linear Regression,0.2839795345061544
3869,45,Linear Regression,0.7798955194406397
3870,50,Linear Regression,1.7714569512763674
3871,55,Linear Regression,0.41443748836863636
3872,60,Linear Regression,1.1077674651994818
3873,65,Linear Regression,0.9405992381190885
3874,70,Linear Regression,6.7750068952458244
3875,75,Linear Regression,13.31097701400456
3876,80,Linear Regression,28.479317315920184
3877,85,Linear Regression,2.230567145084965
3878,90,Linear Regression,0.4265394841611776
3879,95,Linear Regression,1.7201623451536474
3880,100,Linear Regression,0.5707493454719073
3881,105,Linear Regression,0.3296482101013122
3882,110,Linear Regression,0.40516590895696875
3883,115,Linear Regression,0.3745726313798126
3884,120,Linear Regression,0.15026912661027117
3885,20,Linear Regression,0.6034437677945705
3886,25,Linear Regression,0.755730303518148
3887,30,Linear Regression,0.40198469940854314
3888,35,Linear Regression,1.653140882032465
3889,40,Linear Regression,2.4022338140723862
3890,45,Linear Regression,0.9854943722824263
3891,50,Linear Regression,1.36616621842456
3892,55,Linear Regression,2.8807644647841233
3893,60,Linear Regression,0.4871646523354234
3894,65,Linear Regression,4.033499617126924
3895,70,Linear Regression,7.638698357779106
3896,75,Linear Regression,20.092290862715075
3897,80,Linear Regression,2.1081818359566515
3898,85,Linear Regression,2.296272522384406
3899,90,Linear Regression,0.9124070363568602
3900,95,Linear Regression,0.42530061811630293
3901,100,Linear Regression,0.27345742823703584
3902,105,Linear Regression,0.22318534117019564
3903,110,Linear Regression,0.18594363577073073
3904,115,Linear Regression,0.4696931075103454
3905,120,Linear Regression,0.2168545980161252
3906,20,Linear Regression,0.6740554391208271
3907,25,Linear Regression,0.9186578341772721
3908,30,Linear Regression,0.7161556137832997
3909,35,Linear Regression,0.8117118758182414
3910,40,Linear Regression,0.376929015365405
3911,45,Linear Regression,1.1498040107080476
3912,50,Linear Regression,0.6886845224969727
3913,55,Linear Regression,1.0895842876886521
3914,60,Linear Regression,0.4023872764203811
3915,65,Linear Regression,0.6117592077876514
3916,70,Linear Regression,3.201250416664088
3917,75,Linear Regression,6.866849849996417
3918,80,Linear Regression,13.983612987813771
3919,85,Linear Regression,1.4380033425563883
3920,90,Linear Regression,1.3859910878969002
3921,95,Linear Regression,0.6326852571665592
3922,100,Linear Regression,0.4603827210650276
3923,105,Linear Regression,0.2757886548995847
3924,110,Linear Regression,0.21151855091008676
3925,115,Linear Regression,0.2542079363250221
3926,120,Linear Regression,0.48312737024487507
3927,20,Linear Regression,0.0261681191102716
3928,25,Linear Regression,1.7709901544730258
3929,30,Linear Regression,0.5197045409697855
3930,35,Linear Regression,0.39225226938748303
3931,40,Linear Regression,1.945949541512632
3932,45,Linear Regression,0.44208213091490023
3933,50,Linear Regression,0.43175022661415385
3934,55,Linear Regression,0.2665042943646603
3935,60,Linear Regression,2.0564190976815775
3936,65,Linear Regression,2.20264409004757
3937,70,Linear Regression,1.4153369938131362
3938,75,Linear Regression,5.835656017568001
3939,80,Linear Regression,6.182235404253361
3940,85,Linear Regression,4.5363605983068185
3941,90,Linear Regression,0.9176686827768419
3942,95,Linear Regression,0.6683554889264463
3943,100,Linear Regression,0.5895419404188977
3944,105,Linear Regression,0.4725515019441654
3945,110,Linear Regression,0.5964710641046682
3946,115,Linear Regression,0.5472911451969481
3947,120,Linear Regression,0.33230592743051807
3948,20,Linear Regression,0.35093058623431167
3949,25,Linear Regression,3.6699429998127733
3950,30,Linear Regression,3.8031808106983918
3951,35,Linear Regression,1.0614842246085088
3952,40,Linear Regression,1.1004595297546196
3953,45,Linear Regression,1.9702321233597335
3954,50,Linear Regression,2.1339478617653485
3955,55,Linear Regression,0.793444729370128
3956,60,Linear Regression,2.956077002329464
3957,65,Linear Regression,1.6042950564381977
3958,70,Linear Regression,1.2246555290533405
3959,75,Linear Regression,65.69140551770384
3960,80,Linear Regression,116716.38709101849
3961,85,Linear Regression,0.6111956544549572
3962,90,Linear Regression,0.37269028877275523
3963,95,Linear Regression,0.29611468594914164
3964,100,Linear Regression,0.36568233640412207
3965,105,Linear Regression,0.3569452506378372
3966,110,Linear Regression,0.4346652281886033
3967,115,Linear Regression,0.22070557914966296
3968,120,Linear Regression,0.24217314987672356
3969,20,Linear Regression,2.486360231746799
3970,25,Linear Regression,1.3335756973686224
3971,30,Linear Regression,0.37156295201889766
3972,35,Linear Regression,2.202990083605733
3973,40,Linear Regression,1.9743652805562513
3974,45,Linear Regression,1.7472400213261716
3975,50,Linear Regression,2.6047882041646995
3976,55,Linear Regression,4.6849462274694025
3977,60,Linear Regression,0.9165294754442798
3978,65,Linear Regression,0.5761577204305668
3979,70,Linear Regression,4.894814633029512
3980,75,Linear Regression,1.3112702615676333
3981,80,Linear Regression,4.0094922444580625
3982,85,Linear Regression,1.422254719351494
3983,90,Linear Regression,0.8453086487700407
3984,95,Linear Regression,1.3452728715039777
3985,100,Linear Regression,0.2122692413353926
3986,105,Linear Regression,0.23966370562901018
3987,110,Linear Regression,0.4729482073775477
3988,115,Linear Regression,0.28812556389044236
3989,120,Linear Regression,0.2054629895405523
3990,20,Linear Regression,103.53834065882933
3991,25,Linear Regression,0.7854161768903605
3992,30,Linear Regression,0.7303920034412522
3993,35,Linear Regression,0.3294455716871169
3994,40,Linear Regression,1.2088799986889578
3995,45,Linear Regression,0.6818578148117639
3996,50,Linear Regression,0.8901658483220543
3997,55,Linear Regression,0.1948833189120682
3998,60,Linear Regression,0.924071100804185
3999,65,Linear Regression,3.8585603055870337
4000,70,Linear Regression,0.8460536436863589
4001,75,Linear Regression,8.974734698625502
4002,80,Linear Regression,2.0961109165408733
4003,85,Linear Regression,0.5131211605922337
4004,90,Linear Regression,1.3520461583941907
4005,95,Linear Regression,4.005939349408948
4006,100,Linear Regression,0.5096408538506549
4007,105,Linear Regression,0.34266958072600584
4008,110,Linear Regression,0.1265182180536886
